OHSU6	Q0	90267232	31	25.414942	bool
OHSU6	Q0	88325751	32	25.312151	bool
OHSU6	Q0	79245	33	25.306038	bool
OHSU6	Q0	88148918	34	25.306038	bool
OHSU6	Q0	304732	35	25.230858	bool
OHSU6	Q0	91160176	36	25.230858	bool
OHSU6	Q0	90270510	37	25.17308	bool
OHSU6	Q0	66891	38	25.129162	bool
OHSU6	Q0	218808	39	25.123894	bool
OHSU6	Q0	90150929	40	25.123894	bool
OHSU6	Q0	107212	41	25.082392	bool
OHSU6	Q0	234057	42	25.034092	bool
OHSU6	Q0	88033840	43	25.00761	bool
OHSU6	Q0	135587	44	24.762966	bool
OHSU6	Q0	89232871	45	24.762966	bool
OHSU6	Q0	78980	46	24.645979	bool
OHSU6	Q0	225860	47	24.55192	bool
OHSU6	Q0	90206933	48	24.421535	bool
OHSU6	Q0	336584	49	24.385456	bool
OHSU7	Q0	343842	0	60.989426	bool
OHSU7	Q0	91096782	1	60.989426	bool
OHSU7	Q0	177875	2	55.999794	bool
OHSU7	Q0	89305152	3	55.999794	bool
OHSU7	Q0	91009843	4	53.969143	bool
OHSU7	Q0	341887	5	52.896637	bool
OHSU7	Q0	88285960	6	48.4561	bool
OHSU7	Q0	124553	7	47.443604	bool
OHSU7	Q0	150150	8	46.92457	bool
OHSU7	Q0	89132386	9	46.92457	bool
OHSU7	Q0	125516	10	43.62172	bool
OHSU7	Q0	88338572	11	43.62172	bool
OHSU7	Q0	153482	12	39.633564	bool
OHSU7	Q0	89300685	13	39.633564	bool
OHSU7	Q0	347956	14	39.557297	bool
OHSU7	Q0	91336253	15	39.557297	bool
OHSU7	Q0	347274	16	39.32254	bool
OHSU7	Q0	91293489	17	39.32254	bool
OHSU7	Q0	89244632	18	37.96854	bool
OHSU7	Q0	343555	19	37.894547	bool
OHSU7	Q0	91085793	20	37.894547	bool
OHSU7	Q0	267906	21	37.33087	bool
OHSU7	Q0	152460	22	36.90677	bool
OHSU7	Q0	91206402	23	36.575424	bool
OHSU7	Q0	343554	24	36.409737	bool
OHSU7	Q0	91085789	25	36.409737	bool
OHSU7	Q0	90128046	26	36.28087	bool
OHSU7	Q0	345852	27	35.5751	bool
OHSU7	Q0	268148	28	34.777405	bool
OHSU7	Q0	90144645	29	34.777405	bool
OHSU7	Q0	346232	30	33.76912	bool
OHSU7	Q0	91224509	31	33.76912	bool
OHSU7	Q0	154857	32	32.753563	bool
OHSU7	Q0	89355676	33	32.753563	bool
OHSU7	Q0	152954	34	32.00818	bool
OHSU7	Q0	89270284	35	32.00818	bool
OHSU7	Q0	214315	36	28.699183	bool
OHSU7	Q0	90111931	37	28.699183	bool
OHSU7	Q0	90080960	38	28.15573	bool
OHSU7	Q0	252360	39	28.054169	bool
OHSU7	Q0	222196	40	27.885265	bool
OHSU7	Q0	90179543	41	27.885265	bool
OHSU7	Q0	91681	42	27.560087	bool
OHSU7	Q0	88251291	43	27.460442	bool
OHSU7	Q0	135499	44	27.293764	bool
OHSU7	Q0	89219621	45	27.293764	bool
OHSU7	Q0	71661	46	27.05502	bool
OHSU7	Q0	88076024	47	27.05502	bool
OHSU7	Q0	274254	48	26.922915	bool
OHSU7	Q0	91000027	49	26.831728	bool
OHSU8	Q0	316470	0	39.78463	bool
OHSU8	Q0	91228864	1	39.78463	bool
OHSU8	Q0	311973	2	37.717033	bool
OHSU8	Q0	91206258	3	37.717033	bool
OHSU8	Q0	253376	4	33.00804	bool
OHSU8	Q0	90107336	5	33.00804	bool
OHSU8	Q0	84216	6	32.892097	bool
OHSU8	Q0	140094	7	32.656128	bool
OHSU8	Q0	89162121	8	32.640896	bool
OHSU8	Q0	88189939	9	32.557816	bool
OHSU8	Q0	206419	10	32.394608	bool
OHSU8	Q0	90049464	11	32.39406	bool
OHSU8	Q0	216684	12	32.32064	bool
OHSU8	Q0	90132399	13	32.32064	bool
OHSU8	Q0	300389	14	32.14071	bool
OHSU8	Q0	91133706	15	32.14071	bool
OHSU8	Q0	154947	16	32.087097	bool
OHSU8	Q0	89364566	17	32.087097	bool
OHSU8	Q0	232676	18	32.06068	bool
OHSU8	Q0	90260657	19	32.06068	bool
OHSU8	Q0	89258667	20	31.578426	bool
OHSU8	Q0	327461	21	31.47636	bool
OHSU8	Q0	127023	22	31.275043	bool
OHSU8	Q0	89327879	23	31.275043	bool
OHSU8	Q0	172839	24	31.090141	bool
OHSU8	Q0	91295117	25	30.989265	bool
OHSU8	Q0	192977	26	30.2917	bool
OHSU8	Q0	89165105	27	30.2917	bool
OHSU8	Q0	174495	28	30.112667	bool
OHSU8	Q0	88312060	29	29.714973	bool
OHSU8	Q0	98998	30	29.696924	bool
OHSU8	Q0	89272469	31	29.633232	bool
OHSU8	Q0	255048	32	29.58418	bool
OHSU8	Q0	90154793	33	29.58418	bool
OHSU8	Q0	89156743	34	29.094078	bool
OHSU8	Q0	151408	35	28.664793	bool
OHSU8	Q0	89199435	36	28.664793	bool
OHSU8	Q0	163067	37	28.617054	bool
OHSU8	Q0	91213514	38	28.196302	bool
OHSU8	Q0	216075	39	28.144468	bool
OHSU8	Q0	90125964	40	28.144468	bool
OHSU8	Q0	91343698	41	27.834179	bool
OHSU8	Q0	348065	42	27.822115	bool
OHSU8	Q0	313281	43	27.754202	bool
OHSU8	Q0	92959	44	27.7362	bool
OHSU8	Q0	88261722	45	27.7362	bool
OHSU8	Q0	91290186	46	27.460781	bool
OHSU8	Q0	326611	47	27.453821	bool
OHSU8	Q0	260895	48	27.446104	bool
OHSU8	Q0	90300011	49	27.446104	bool
OHSU9	Q0	89027117	0	30.018593	bool
OHSU9	Q0	194231	1	29.343218	bool
OHSU9	Q0	146741	2	28.427391	bool
OHSU9	Q0	89323407	3	28.427391	bool
OHSU9	Q0	122021	4	24.234755	bool
OHSU9	Q0	88179015	5	24.234755	bool
OHSU9	Q0	267961	6	23.388182	bool
OHSU9	Q0	90132186	7	23.388182	bool
OHSU9	Q0	68120	8	22.323994	bool
OHSU9	Q0	88060421	9	22.323994	bool
OHSU9	Q0	328188	10	20.840343	bool
OHSU9	Q0	91300087	11	20.840343	bool
OHSU9	Q0	90316067	12	20.578098	bool
OHSU9	Q0	89229415	13	20.361494	bool
OHSU9	Q0	271771	14	20.085028	bool
OHSU9	Q0	135565	15	19.946291	bool
OHSU9	Q0	99463	16	18.584545	bool
OHSU9	Q0	88317099	17	18.584545	bool
OHSU9	Q0	223114	18	16.782911	bool
OHSU9	Q0	90188261	19	16.681786	bool
OHSU9	Q0	164395	20	16.149101	bool
OHSU9	Q0	89174930	21	16.149101	bool
OHSU9	Q0	262339	22	16.056044	bool
OHSU9	Q0	90335435	23	15.726678	bool
OHSU9	Q0	207657	24	15.60623	bool
OHSU9	Q0	90057937	25	15.60623	bool
OHSU9	Q0	258316	26	15.492666	bool
OHSU9	Q0	244242	27	15.464506	bool
OHSU9	Q0	90349952	28	15.464506	bool
OHSU9	Q0	263462	29	15.357686	bool
OHSU9	Q0	90361897	30	15.357686	bool
OHSU9	Q0	89229375	31	15.224895	bool
OHSU9	Q0	90234857	32	15.148039	bool
OHSU9	Q0	143227	33	14.892614	bool
OHSU9	Q0	90335438	34	14.66726	bool
OHSU9	Q0	56067	35	14.400101	bool
OHSU9	Q0	262341	36	14.348721	bool
OHSU9	Q0	88011459	37	14.311053	bool
OHSU9	Q0	91073508	38	14.217985	bool
OHSU9	Q0	288902	39	14.214928	bool
OHSU9	Q0	251557	40	14.05727	bool
OHSU9	Q0	90057927	41	14.05727	bool
OHSU9	Q0	263419	42	13.980519	bool
OHSU9	Q0	90360219	43	13.978577	bool
OHSU9	Q0	90096263	44	13.745411	bool
OHSU9	Q0	143873	45	13.742592	bool
OHSU9	Q0	89246005	46	13.74202	bool
OHSU9	Q0	212279	47	13.687291	bool
OHSU9	Q0	242081	48	13.598984	bool
OHSU9	Q0	90298595	49	13.553006	bool
OHSU11	Q0	264166	0	81.51045	bool
OHSU11	Q0	90381673	1	81.51045	bool
OHSU11	Q0	197041	2	79.11322	bool
OHSU11	Q0	89106899	3	79.11322	bool
OHSU11	Q0	89087280	4	76.88566	bool
OHSU11	Q0	321144	5	76.6317	bool
OHSU11	Q0	156516	6	76.621765	bool
OHSU11	Q0	91256133	7	76.43518	bool
OHSU11	Q0	88316992	8	76.314316	bool
OHSU11	Q0	99401	9	75.94124	bool
OHSU11	Q0	88010110	10	75.33246	bool
OHSU11	Q0	213169	11	75.074905	bool
OHSU11	Q0	90103298	12	75.074905	bool
OHSU11	Q0	55848	13	75.0396	bool
OHSU11	Q0	91132694	14	74.97913	bool
OHSU11	Q0	102259	15	74.79937	bool
OHSU11	Q0	88336473	16	74.79937	bool
OHSU11	Q0	277438	17	74.734085	bool
OHSU11	Q0	91019801	18	74.734085	bool
OHSU11	Q0	300256	19	74.649796	bool
OHSU11	Q0	139246	20	74.08546	bool
OHSU11	Q0	89135798	21	74.08546	bool
OHSU11	Q0	248630	22	73.63794	bool
OHSU11	Q0	90381640	23	73.63794	bool
OHSU11	Q0	215804	24	71.78603	bool
OHSU11	Q0	90124106	25	71.78603	bool
OHSU11	Q0	139796	26	69.706764	bool
OHSU11	Q0	91038166	27	69.6504	bool
OHSU11	Q0	89151239	28	69.57062	bool
OHSU11	Q0	342482	29	69.41813	bool
OHSU11	Q0	88142064	30	68.7292	bool
OHSU11	Q0	90248892	31	68.707855	bool
OHSU11	Q0	264169	32	68.68869	bool
OHSU11	Q0	90381677	33	68.68869	bool
OHSU11	Q0	78553	34	68.54694	bool
OHSU11	Q0	231193	35	68.36017	bool
OHSU11	Q0	93542	36	68.0244	bool
OHSU11	Q0	88268293	37	68.0244	bool
OHSU11	Q0	72488	38	67.83114	bool
OHSU11	Q0	88123412	39	67.50891	bool
OHSU11	Q0	277432	40	67.07349	bool
OHSU11	Q0	110231	41	66.83707	bool
OHSU11	Q0	88161902	42	66.83707	bool
OHSU11	Q0	91019795	43	66.774376	bool
OHSU11	Q0	304710	44	66.048874	bool
OHSU11	Q0	91159957	45	66.048874	bool
OHSU11	Q0	309023	46	66.01708	bool
OHSU11	Q0	91186694	47	66.01708	bool
OHSU11	Q0	287875	48	65.15663	bool
OHSU11	Q0	91068881	49	65.15663	bool
OHSU12	Q0	89106905	0	48.055786	bool
OHSU12	Q0	190012	1	47.918713	bool
OHSU12	Q0	226189	2	43.06258	bool
OHSU12	Q0	90210050	3	42.96466	bool
OHSU12	Q0	225855	4	38.217934	bool
OHSU12	Q0	90206928	5	38.217934	bool
OHSU12	Q0	255936	6	37.28367	bool
OHSU12	Q0	90177926	7	37.28367	bool
OHSU12	Q0	65728	8	35.34829	bool
OHSU12	Q0	88118650	9	35.34829	bool
OHSU12	Q0	88061	10	35.15804	bool
OHSU12	Q0	88221746	11	35.03904	bool
OHSU12	Q0	90136720	12	34.84235	bool
OHSU12	Q0	254434	13	34.697403	bool
OHSU12	Q0	89104039	14	34.042667	bool
OHSU12	Q0	138320	15	33.897995	bool
OHSU12	Q0	88073877	16	33.02657	bool
OHSU12	Q0	63208	17	32.884193	bool
OHSU12	Q0	64173	18	32.013435	bool
OHSU12	Q0	88081269	19	32.013435	bool
OHSU12	Q0	147692	20	31.908379	bool
OHSU12	Q0	89346955	21	31.908379	bool
OHSU12	Q0	211186	22	31.732956	bool
OHSU12	Q0	90088043	23	31.732956	bool
OHSU12	Q0	189368	24	31.55354	bool
OHSU12	Q0	89086221	25	31.55354	bool
OHSU12	Q0	283692	26	31.380993	bool
OHSU12	Q0	91051538	27	31.267221	bool
OHSU12	Q0	77426	28	30.118366	bool
OHSU12	Q0	88131871	29	30.118366	bool
OHSU12	Q0	172119	30	29.283756	bool
OHSU12	Q0	89250102	31	29.283756	bool
OHSU12	Q0	90026505	32	29.125021	bool
OHSU12	Q0	203806	33	29.048225	bool
OHSU12	Q0	88127279	34	28.915989	bool
OHSU12	Q0	76915	35	28.822878	bool
OHSU12	Q0	222152	36	28.296719	bool
OHSU12	Q0	90179358	37	28.185574	bool
OHSU12	Q0	79194	38	27.826828	bool
OHSU12	Q0	88148561	39	27.826828	bool
OHSU12	Q0	171701	40	27.768675	bool
OHSU12	Q0	89245927	41	27.768675	bool
OHSU12	Q0	58603	42	26.642189	bool
OHSU12	Q0	88033575	43	26.642189	bool
OHSU12	Q0	269600	44	26.590176	bool
OHSU12	Q0	91094216	45	26.502777	bool
OHSU12	Q0	292959	46	26.414547	bool
OHSU12	Q0	90208451	47	26.263885	bool
OHSU12	Q0	89004275	48	25.059095	bool
OHSU12	Q0	179593	49	25.031004	bool
OHSU13	Q0	90240784	0	51.61724	bool
OHSU13	Q0	230271	1	51.503876	bool
OHSU13	Q0	89040110	2	50.131123	bool
OHSU13	Q0	194743	3	50.007984	bool
OHSU13	Q0	320853	4	49.352245	bool
OHSU13	Q0	91254196	5	49.24314	bool
OHSU13	Q0	91012418	6	49.219715	bool
OHSU13	Q0	276131	7	49.11274	bool
OHSU13	Q0	89598	8	49.00613	bool
OHSU13	Q0	88236036	9	49.00613	bool
OHSU13	Q0	91118079	10	48.943523	bool
OHSU13	Q0	85277	11	48.859383	bool
OHSU13	Q0	296860	12	48.8342	bool
OHSU13	Q0	88199356	13	48.749184	bool
OHSU13	Q0	250531	14	48.26734	bool
OHSU13	Q0	90031198	15	48.14618	bool
OHSU13	Q0	214661	16	48.00009	bool
OHSU13	Q0	90114441	17	48.00009	bool
OHSU13	Q0	340380	18	47.533234	bool
OHSU13	Q0	91369126	19	47.533234	bool
OHSU13	Q0	129964	20	47.481842	bool
OHSU13	Q0	89352884	21	47.481842	bool
OHSU13	Q0	88217423	22	47.37298	bool
OHSU13	Q0	338519	23	47.324314	bool
OHSU13	Q0	91359056	24	47.324314	bool
OHSU13	Q0	87532	25	47.255886	bool
OHSU13	Q0	91057363	26	47.20788	bool
OHSU13	Q0	285322	27	47.09034	bool
OHSU13	Q0	328161	28	46.987602	bool
OHSU13	Q0	91300058	29	46.987602	bool
OHSU13	Q0	91368279	30	46.92752	bool
OHSU13	Q0	88024291	31	46.86538	bool
OHSU13	Q0	319956	32	46.822346	bool
OHSU13	Q0	91249192	33	46.822346	bool
OHSU13	Q0	340064	34	46.82206	bool
OHSU13	Q0	57871	35	46.763813	bool
OHSU13	Q0	316219	36	46.678215	bool
OHSU13	Q0	91227489	37	46.556793	bool
OHSU13	Q0	184412	38	46.051895	bool
OHSU13	Q0	89041384	39	46.051895	bool
OHSU13	Q0	224458	40	45.880356	bool
OHSU13	Q0	90196897	41	45.805885	bool
OHSU13	Q0	181364	42	45.697075	bool
OHSU13	Q0	89017898	43	45.697075	bool
OHSU13	Q0	181477	44	45.54505	bool
